make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,total_revenue,profit_margin,profit_margin_tier,sale_month_year,sale_quarter
Toyota,Sienna,XLE 7-Passenger,minivan,automatic,5tdzk22c88s220144,ca,23,135167,black,gray,c & c export car center,8250,9300,Wed May 27 2015 05:30:00,9300,0.11290322580645161,Medium,May 2015,2
Volkswagen,Touareg 2,VR6 FSI,suv,automatic,wvgbe77l48d001803,fl,38,52777,silver,black,gm financial,12300,10100,Wed May 27 2015 04:35:00,10100,-0.21782178217821782,Low,May 2015,2
Audi,Q7,3.6 Premium quattro,suv,automatic,wa1by74l07d094098,nj,27,107198,blue,gray,j & s auto haus,12650,11750,Wed May 27 2015 02:00:00,11750,-0.07659574468085106,Low,May 2015,2
Audi,A6,4.2 quattro,sedan,automatic,waudv74f07n052233,ca,36,101535,silver,beige,lexus of pleasanton,8800,8700,Wed Jun 03 2015 05:30:00,8700,-0.011494252873563218,Low,June 2015,2
BMW,3 Series,328xi,sedan,automatic,wbavc93597kx60268,mo,34,79333,white,brown,hendrick lexus kansas city,8725,11400,Wed May 27 2015 03:30:00,11400,0.23464912280701755,High,May 2015,2
BMW,X5,3.0si,suv,automatic,4usfe43567ly75600,ca,24,97938,gray,black,east bay bmw,12850,13250,Wed Jun 03 2015 05:30:00,13250,0.03018867924528302,Low,June 2015,2
Cadillac,Escalade,Base,suv,automatic,1gyfk63817r146478,wa,44,96898,black,black,hinton chevrolet buick inc,19950,21600,Wed May 27 2015 05:30:00,21600,0.0763888888888889,Low,May 2015,2
Cadillac,Escalade,Base,suv,automatic,1gyfk63847r147804,fl,26,108432,silver,black,auto brokers of tampa bay inc,18800,18300,Thu Jun 11 2015 02:35:00,18300,-0.0273224043715847,Low,June 2015,2
Cadillac,Escalade,Base,suv,automatic,1gyfk63807r295030,ut,29,153578,white,black,salt lake valley chrysler dodge jeep ram,14700,15900,Wed May 27 2015 04:30:00,15900,0.07547169811320754,Low,May 2015,2
BMW,5 Series,530i,sedan,automatic,wbane73537cm53123,tx,33,59678,green,—,cm investments,12000,11900,Wed May 27 2015 03:00:00,11900,-0.008403361344537815,Low,May 2015,2
BMW,3 Series,335i,coupe,automatic,wbawb73527p037277,ca,33,210244,black,beige,south coast acura,6750,7400,Wed May 27 2015 05:30:00,7400,0.08783783783783784,Low,May 2015,2
BMW,Z4,3.0i,convertible,automatic,4usbu33507lw72486,fl,28,86509,white,red,coggin honda of orlando,9900,11200,Thu May 28 2015 09:20:00,11200,0.11607142857142858,Medium,May 2015,2
Cadillac,CTS,Base,sedan,automatic,1g6dp577270137323,pa,37,98467,white,tan,remarketing by ge/manheim pennsylvania,5850,6400,Fri May 29 2015 02:00:00,6400,0.0859375,Low,May 2015,2
Cadillac,Escalade,Base,suv,automatic,1gyfk63857r196980,mi,33,179123,black,black,grace motors,12150,13400,Thu May 28 2015 02:30:00,13400,0.09328358208955224,Low,May 2015,2
Cadillac,Escalade ESV,Base,suv,automatic,1gyfk66897r209032,tn,35,125815,red,black,car request inc,17450,17600,Wed May 27 2015 03:30:00,17600,0.008522727272727272,Low,May 2015,2
Chevrolet,Silverado 1500,Work Truck,crew cab,automatic,3gcec13c47g547688,tx,19,250073,gray,gray,enterprise fleet management exchange,7750,6900,Fri May 29 2015 03:00:00,6900,-0.12318840579710146,Low,May 2015,2
BMW,5 Series,525i,sedan,automatic,wbane53597cy06971,nc,24,115939,black,black,hendrick bmw,7725,7100,Wed May 27 2015 07:00:00,7100,-0.0880281690140845,Low,May 2015,2
Cadillac,Escalade EXT,Base,crew cab,automatic,3gyfk628x7g148764,wa,33,75021,white,black,lexus of bellevue,22200,23900,Wed May 27 2015 06:20:00,23900,0.07112970711297072,Low,May 2015,2
BMW,X5,3.0si,suv,automatic,5uxfe43547ly81111,ca,32,95190,silver,black,high bid trading co inc,13050,13000,Wed May 27 2015 05:15:00,13000,-0.0038461538461538464,Low,May 2015,2
Chevrolet,Silverado 1500,Work Truck,extended cab,automatic,2gcec19j771588458,ga,37,97452,blue,gray,young motors llc,12050,13100,Thu May 28 2015 02:45:00,13100,0.08015267175572519,Low,May 2015,2
BMW,X5,3.0si,suv,automatic,5uxfe43527ly83634,tx,33,73008,silver,black,capital one fleet,13900,15600,Thu May 28 2015 03:30:00,15600,0.10897435897435898,Medium,May 2015,2
Chevrolet,Silverado 1500 Classic,LT3,crew cab,automatic,2gcec13z571155350,tx,41,61096,blue,—,fairway ford henderson,16600,15800,Wed May 27 2015 03:00:00,15800,-0.05063291139240506,Low,May 2015,2
BMW,3 Series,335i,coupe,manual,wbawb73597p023604,wa,28,91676,gold,brown,volkswagen of puyallup,12000,12600,Wed May 27 2015 05:30:00,12600,0.047619047619047616,Low,May 2015,2
Buick,LaCrosse,CXS,sedan,automatic,2g4we587671184638,wi,25,142831,blue,black,patrick cadillac,4225,4000,Wed May 27 2015 03:00:00,4000,-0.05625,Low,May 2015,2
BMW,X5,4.8i,suv,automatic,5uxfe83527lz38588,wa,42,98025,silver,black,lexus of seattle llc,14200,14500,Wed Jun 03 2015 05:30:00,14500,0.020689655172413793,Low,June 2015,2
Cadillac,DTS,Base,sedan,automatic,1g6kd57y27u196194,nj,24,103634,white,beige,j & s auto haus,6200,3000,Wed May 27 2015 02:00:00,3000,-1.0666666666666667,Low,May 2015,2
Cadillac,SRX,V6,suv,automatic,1gyee637970191828,pa,28,110440,black,black,remarketing of america,6300,5700,Tue Jun 02 2015 02:30:00,5700,-0.10526315789473684,Low,June 2015,2
Chevrolet,Avalanche,LS,crew cab,automatic,3gnec12jx7g305866,az,26,134829,black,black,gm financial,10650,10000,Thu May 28 2015 05:00:00,10000,-0.065,Low,May 2015,2
Chevrolet,Impala,LS,sedan,automatic,2g1wb58k179117702,fl,19,210871,beige,black,enterprise vehicle exchange / rental / tulsa,1050,2100,Fri May 29 2015 02:25:00,2100,0.5,High,May 2015,2
Chevrolet,Impala,LS,sedan,automatic,2g1wb58k579369419,fl,38,109181,beige,beige,dt credit corporation,4125,5400,Wed May 27 2015 08:25:00,5400,0.2361111111111111,High,May 2015,2
Chevrolet,Silverado 2500HD Classic,LT3,crew cab,Unknown,1gchk23dx7f119687,co,22,137154,white,black,tdaf remarketing,23100,13600,Wed May 27 2015 04:45:00,13600,-0.6985294117647058,Low,May 2015,2
Chevrolet,Impala,LS,sedan,automatic,2g1wb58k179400181,fl,26,138611,black,gray,dt credit corporation,3225,3500,Wed May 27 2015 08:25:00,3500,0.07857142857142857,Low,May 2015,2
Chevrolet,Suburban,1500 LS,suv,automatic,3gnfc160x7g188733,tx,19,191793,white,black,d&m leasing,10300,7700,Wed May 27 2015 03:15:00,7700,-0.33766233766233766,Low,May 2015,2
Chevrolet,Suburban,1500 LS,suv,automatic,3gnfc16097g167422,tx,34,160700,beige,black,pro financial inc,9300,9400,Wed Jun 10 2015 03:20:00,9400,0.010638297872340425,Low,June 2015,2
Chevrolet,Suburban,1500 LS,suv,automatic,3gnfk16377g101741,nj,34,128433,silver,black,sloane toyota of malvern,13200,11000,Wed May 27 2015 02:30:00,11000,-0.2,Low,May 2015,2
Chevrolet,Avalanche,LT,crew cab,automatic,3gnfk12387g125942,nc,23,133646,silver,black,boyd chevrolet buick gmc,12000,13800,Mon Jun 01 2015 02:00:00,13800,0.13043478260869565,Medium,June 2015,2
Chevrolet,Silverado 2500HD,LTZ,crew cab,automatic,1gchc23637f566568,ca,19,115480,white,black,aaero sweet corporation,19300,19250,Thu May 28 2015 04:30:00,19250,-0.0025974025974025974,Low,May 2015,2
Chevrolet,Suburban,1500 LS,suv,automatic,3gnfc16097g206753,ca,31,77089,black,black,aaero sweet corporation,14900,18750,Thu May 28 2015 04:30:00,18750,0.20533333333333334,High,May 2015,2
Chevrolet,Cobalt,LS,Coupe,automatic,1g1ak15f977267567,ca,35,82563,blue,gray,elite auto sales/leasing,2825,5000,Wed May 27 2015 05:30:00,5000,0.435,High,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,1g1yy26u675120439,ca,34,70077,blue,black,auto city sales/leasing,22500,22000,Thu May 28 2015 05:00:00,22000,-0.022727272727272728,Low,May 2015,2
Chevrolet,Tahoe,LT,suv,automatic,1gnfc13077r426056,tx,46,105091,silver,gray,texas direct auto,13700,15100,Thu May 28 2015 03:30:00,15100,0.09271523178807947,Low,May 2015,2
Chevrolet,TrailBlazer,SS,suv,automatic,1gnes13h872144179,il,25,108590,black,black,future finance company inc/oak forest,10600,12200,Thu May 28 2015 07:00:00,12200,0.13114754098360656,Medium,May 2015,2
Chevrolet,TrailBlazer,LS,suv,automatic,1gndt13sx72133186,ca,29,165508,gray,beige,lexus of pleasanton,2725,2700,Wed Jun 03 2015 05:30:00,2700,-0.009259259259259259,Low,June 2015,2
Chevrolet,Tahoe,LS,suv,automatic,1gnfc13j47r187543,fl,35,107853,gray,—,courtesy toyota of brandon,11200,12600,Thu May 28 2015 09:20:00,12600,0.1111111111111111,Medium,May 2015,2
Chrysler,PT Cruiser,Touring,convertible,automatic,3c3jy55ex7t608575,mn,36,83399,silver,gray,dml remarketing,3675,2900,Wed Jun 03 2015 03:30:00,2900,-0.2672413793103448,Low,June 2015,2
Dodge,Caliber,Base,wagon,automatic,1b3hb28b67d269106,wi,22,113497,red,gray,blacksmoke wholesale llc,2875,2300,Wed May 27 2015 03:00:00,2300,-0.25,Low,May 2015,2
Chrysler,Pacifica,Touring,wagon,automatic,2a8gm68x57r179264,ca,19,190199,blue,beige,santander consumer,1225,1500,Thu May 28 2015 05:00:00,1500,0.18333333333333332,Medium,May 2015,2
Chevrolet,Tahoe,LT,suv,automatic,1gnfc13047j407091,va,48,114987,black,black,safford chrysler jeep dodge of fredericksburg,12900,15600,Thu May 28 2015 02:05:00,15600,0.17307692307692307,Medium,May 2015,2
Chrysler,Town and Country,Touring,minivan,automatic,2a4gp54l97r170010,nc,26,136964,silver,gray,north state acceptance,2800,3000,Mon Jun 01 2015 02:30:00,3000,0.06666666666666667,Low,June 2015,2
Dodge,Caliber,SXT,wagon,automatic,1b3hb48b67d114387,nj,34,63642,beige,beige,mid town auto sales inc,4925,5600,Wed May 27 2015 02:30:00,5600,0.12053571428571429,Medium,May 2015,2
Chrysler,300,SRT-8,sedan,automatic,2c3la73w17h804577,az,3,101154,blue,black,earnhardt,13300,15100,Thu May 28 2015 05:00:00,15100,0.11920529801324503,Medium,May 2015,2
Dodge,Caliber,SXT,wagon,automatic,1b3hb48b17d159687,nc,24,68255,black,gray,crossroads ford mazda,4925,4900,Mon Jun 01 2015 02:00:00,4900,-0.00510204081632653,Low,June 2015,2
Dodge,Caliber,Base,wagon,automatic,1b3hb28b67d239796,ga,2,65575,white,gray,enterprise fm exchange/tra/lease,4025,3000,Thu May 28 2015 05:30:00,3000,-0.3416666666666667,Low,May 2015,2
Chevrolet,Tahoe,LT,suv,automatic,1gnfk13067j132035,wi,23,146700,gray,gray,blacksmoke wholesale llc,12850,11800,Wed May 27 2015 03:00:00,11800,-0.08898305084745763,Low,May 2015,2
Chevrolet,TrailBlazer,LS,suv,automatic,1gnds13sx72170239,fl,22,73878,silver,gray,chrysler capital,5275,5500,Thu May 28 2015 02:35:00,5500,0.04090909090909091,Low,May 2015,2
Chevrolet,Tahoe,LT,suv,automatic,1gnfc13087r235231,tx,35,110213,white,black,cm investments,13300,13000,Wed May 27 2015 03:00:00,13000,-0.023076923076923078,Low,May 2015,2
Chrysler,Aspen,Limited,suv,automatic,1a8hw58p27f524976,fl,34,150349,blue,—,courtesy chrysler jeep dodge,6350,4700,Thu Jun 04 2015 09:20:00,4700,-0.35106382978723405,Low,June 2015,2
Dodge,Caliber,R/T,wagon,automatic,1b3hb78k17d194201,fl,36,73363,brown,tan,santander consumer,5500,7000,Thu May 28 2015 02:35:00,7000,0.21428571428571427,High,May 2015,2
Dodge,Caliber,Base,wagon,automatic,1b3hb28b47d201726,nc,19,175585,red,gray,crossroads nissan of hickory inc,1375,1300,Mon Jun 01 2015 02:00:00,1300,-0.057692307692307696,Low,June 2015,2
Chevrolet,Tahoe,LS,suv,automatic,1gnfk13007j336975,ga,27,173669,white,black,gm financial,10250,8500,Mon Jun 15 2015 17:00:00,8500,-0.20588235294117646,Low,June 2015,2
Chevrolet,Monte Carlo,LS,coupe,automatic,2g1wj15k679262959,tx,28,110498,red,beige,subaru of clear lake,3275,3300,Thu May 28 2015 03:30:00,3300,0.007575757575757576,Low,May 2015,2
BMW,X5,xDrive35i,suv,automatic,5uxkr0c50e0h23023,mn,43,33738,white,black,avis corporation,42900,43000,Wed Jun 03 2015 03:30:00,43000,0.002325581395348837,Low,June 2015,2
BMW,X6,xDrive35i,suv,Unknown,5uxfg2c57e0h09848,pa,44,15045,silver,black,bmw gallery,44500,47500,Thu May 28 2015 02:00:00,47500,0.06315789473684211,Low,May 2015,2
Buick,Verano,Base,sedan,automatic,1g4pp5sk0e4165645,az,38,20547,black,gray,gm financial,14700,14300,Thu May 28 2015 05:00:00,14300,-0.027972027972027972,Low,May 2015,2
Buick,Enclave,Leather Group,suv,automatic,5gakrbkd8ej374353,tx,37,18723,white,black,pro financial inc,29900,33000,Wed May 27 2015 03:20:00,33000,0.09393939393939393,Low,May 2015,2
Buick,Enclave,Leather Group,suv,automatic,5gakrbkdxej325736,tx,44,22440,silver,gray,pro financial inc,29300,32800,Wed May 27 2015 03:20:00,32800,0.10670731707317073,Medium,May 2015,2
Dodge,Caliber,SXT,wagon,Unknown,1b3hb48c87d547959,ab,37,163455,orange,gray,go auto outlet west,2075,2000,Thu May 28 2015 04:30:00,2000,-0.0375,Low,May 2015,2
Dodge,Ram Pickup 2500,Laramie,quad cab,automatic,3d7ks28a77g852062,ca,33,83448,silver,gray,aaero sweet corporation,20900,27000,Thu May 28 2015 04:30:00,27000,0.22592592592592592,High,May 2015,2
Dodge,Charger,Base,sedan,automatic,2b3ka43r97h619999,tx,24,247173,black,gray,automotive remarketing inc,1325,1500,Thu May 28 2015 03:30:00,1500,0.11666666666666667,Medium,May 2015,2
Dodge,Ram Pickup 2500,SLT,mega cab,automatic,3d7ks29a17g816608,ut,33,78483,white,brown,salt lake valley chrysler dodge jeep ram,24600,28000,Wed May 27 2015 04:30:00,28000,0.12142857142857143,Medium,May 2015,2
Dodge,Charger,Base,sedan,automatic,2b3ka43g47h666307,ca,19,86572,white,black,veros credit,6525,5000,Wed May 27 2015 05:30:00,5000,-0.305,Low,May 2015,2
Dodge,Ram Pickup 3500,SLT,quad cab,automatic,3d7ml48cx7g757871,fl,29,79988,black,gray,ideal lease,18350,14000,Wed May 27 2015 02:30:00,14000,-0.3107142857142857,Low,May 2015,2
Dodge,Charger,Base,sedan,automatic,2b3ka43g87h786708,fl,2,88459,blue,gray,grow financial fcu,6450,5500,Thu May 28 2015 02:35:00,5500,-0.17272727272727273,Low,May 2015,2
Dodge,Dakota,SLT,quad cab,automatic,1d7hw48p47s265115,va,28,78474,black,gray,r addington company,11950,11100,Thu May 28 2015 02:35:00,11100,-0.07657657657657657,Low,May 2015,2
Dodge,Durango,SXT,suv,automatic,1d8hd38kx7f581725,fl,38,80369,white,gray,santander consumer,5975,6800,Thu May 28 2015 02:35:00,6800,0.1213235294117647,Medium,May 2015,2
Dodge,Caliber,SXT,wagon,automatic,1b3hb48b27d114693,ca,31,122983,black,gray,honda of el cerrito,3225,2550,Wed Jun 03 2015 05:30:00,2550,-0.2647058823529412,Low,June 2015,2
Dodge,Caliber,SXT,wagon,automatic,1b3hb48b17d281997,ga,32,153563,white,gray,assets recovered,2300,1200,Thu May 28 2015 03:00:00,1200,-0.9166666666666666,Low,May 2015,2
Ford,Expedition,XLT,suv,automatic,1fmfu16577la26378,nc,19,152405,red,—,crossroads ford inc,6750,4900,Mon Jun 01 2015 02:00:00,4900,-0.37755102040816324,Low,June 2015,2
Ford,Five Hundred,Limited,sedan,automatic,1fahp28147g155620,ca,42,96176,white,beige,veros credit,4575,4600,Thu May 28 2015 05:00:00,4600,0.005434782608695652,Low,May 2015,2
Ford,Five Hundred,SEL,sedan,automatic,1fahp27127g132001,nj,24,87072,gray,gray,k & z group llc,3350,3500,Wed Jun 03 2015 02:30:00,3500,0.04285714285714286,Low,June 2015,2
Ford,F-150,XL,regular cab,automatic,1ftrf12w27kd36339,tx,25,99395,white,gray,ken camp's auto world inc,5650,6400,Wed May 27 2015 03:00:00,6400,0.1171875,Medium,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,1fmfk17537la53839,tx,23,151436,gray,black,d&m leasing,8600,6900,Wed May 27 2015 03:15:00,6900,-0.2463768115942029,Low,May 2015,2
Ford,F-150,XL,supercab,Unknown,1ftvx12507na54072,fl,19,207025,white,gray,enterprise vehicle exchange / rental / tulsa,4275,3600,Fri May 29 2015 02:25:00,3600,-0.1875,Low,May 2015,2
Ford,F-150,Lariat,supercrew,automatic,1ftpw14v57fb17119,va,35,168965,black,black,cowles ford inc,8000,9000,Thu Jun 04 2015 02:50:00,9000,0.1111111111111111,Medium,June 2015,2
Ford,Edge,SEL Plus,suv,Unknown,2fmdk39c47bb58761,nc,36,119241,silver,black,crossroads ford lincoln of sanford inc,7725,9200,Mon Jun 01 2015 02:00:00,9200,0.16032608695652173,Medium,June 2015,2
Ford,F-150,Lariat,supercrew,Unknown,1ftpw12v87kc57983,tx,33,112659,silver,—,d&m leasing,9775,8200,Wed May 27 2015 03:15:00,8200,-0.19207317073170732,Low,May 2015,2
Ford,F-150,XLT,supercrew,automatic,1ftpw14v17fb14587,tn,29,133579,white,gray,midtown motors,9875,9700,Wed May 27 2015 03:30:00,9700,-0.01804123711340206,Low,May 2015,2
Ford,F-150,Lariat,supercab,Unknown,1ftpx14v27fb22856,nc,19,82041,white,black,meridian remarketing,13800,14900,Mon Jun 01 2015 02:30:00,14900,0.0738255033557047,Low,June 2015,2
Ford,Mustang,Deluxe,convertible,automatic,1zvft84n075330575,nc,27,124948,red,tan,crossroads ford inc,5625,6200,Mon Jun 01 2015 02:00:00,6200,0.09274193548387097,Low,June 2015,2
Ford,Mustang,Premium,coupe,automatic,1zvft80n975239584,fl,37,57829,black,beige,enterprise vehicle exchange / rental / tulsa,8850,8600,Fri May 29 2015 02:25:00,8600,-0.029069767441860465,Low,May 2015,2
Ford,Fusion,SE,sedan,automatic,3fahp07167r119149,fl,19,165539,gray,beige,winter haven honda,2325,1300,Tue May 26 2015 10:30:00,1300,-0.7884615384615384,Low,May 2015,2
Honda,Civic,EX,coupe,automatic,2hgfg12817h509228,fl,19,89890,blue,gray,meridian remarketing,5875,4800,Thu May 28 2015 08:00:00,4800,-0.22395833333333334,Low,May 2015,2
GMC,Yukon,Denali,suv,automatic,1gkfk63897j171539,tx,36,92438,red,tan,motorcars of south texas,18200,18500,Wed May 27 2015 03:00:00,18500,0.016216216216216217,Low,May 2015,2
GMC,Sierra 1500,SLE1,crew cab,automatic,2gtek13m071557302,tn,22,119281,brown,black,midtown motors,13200,13400,Wed May 27 2015 03:30:00,13400,0.014925373134328358,Low,May 2015,2
Honda,Accord,Special Edition V-6,sedan,automatic,1hgcm66427a096508,tx,23,168131,blue,gray,wichita falls ford lin inc,3900,5400,Wed May 27 2015 03:05:00,5400,0.2777777777777778,High,May 2015,2
Ford,Mustang,Deluxe,coupe,automatic,1zvft80n575333154,pa,28,86877,black,beige,credit acceptance corp/vrs/southfield,7275,5500,Tue Jun 16 2015 02:30:00,5500,-0.32272727272727275,Low,June 2015,2
Ford,Fusion,SEL,sedan,automatic,3fahp081x7r265522,va,28,90816,gray,gray,prestige auto imports inc,5900,6400,Thu May 28 2015 02:20:00,6400,0.078125,Low,May 2015,2
Honda,Accord,EX-L V-6,coupe,automatic,1hgcm826x7a001423,nc,1,121678,gray,black,automotive leasing specialist,5850,4600,Mon Jun 15 2015 02:30:00,4600,-0.2717391304347826,Low,June 2015,2
Jeep,Wrangler,Unlimited X,suv,manual,1j4ga39157l228376,va,19,61569,white,gray,mcmb financial,16800,18400,Thu May 28 2015 02:20:00,18400,0.08695652173913043,Low,May 2015,2
HUMMER,H3,Base,suv,automatic,5gtdn13e778181764,pa,38,47098,black,black,r hollenshead auto sales inc,14750,16200,Fri May 29 2015 02:00:00,16200,0.08950617283950617,Low,May 2015,2
Jeep,Liberty,Sport,suv,automatic,1j4gk48kx7w705640,fl,36,86382,gold,gray,starling chevrolet,5475,5700,Tue May 26 2015 10:30:00,5700,0.039473684210526314,Low,May 2015,2
Jeep,Commander,Limited,suv,automatic,1j8hg58297c654983,ga,29,125272,white,beige,santander consumer,9400,7500,Tue Jun 02 2015 02:30:00,7500,-0.25333333333333335,Low,June 2015,2
Jeep,Commander,Sport,suv,automatic,1j8hg48p77c602838,tx,36,111015,white,gray,rii,7275,8400,Thu May 28 2015 04:00:00,8400,0.13392857142857142,Medium,May 2015,2
Jeep,Commander,Limited,suv,automatic,1j8hg58p97c691057,fl,36,119539,white,gray,starling chevrolet,9325,8000,Wed May 27 2015 02:30:00,8000,-0.165625,Low,May 2015,2
Jaguar,X-Type,3.0L,sedan,Unknown,sajwa51a57wj24544,pa,25,77585,beige,beige,prestige lexus,5550,4500,Thu Jun 11 2015 02:30:00,4500,-0.23333333333333334,Low,June 2015,2
HUMMER,H3,Base,suv,automatic,5gtdn13e278249579,fl,31,114066,black,black,milford motors inc,10400,10000,Thu May 28 2015 03:15:00,10000,-0.04,Low,May 2015,2
Infiniti,G35,Base,coupe,automatic,jnkcv54e47m903898,fl,31,90836,silver,black,santander consumer,10350,8800,Thu Jun 04 2015 02:35:00,8800,-0.17613636363636365,Low,June 2015,2
Honda,Pilot,EX-L,suv,automatic,5fnyf28657b041967,tx,2,124859,purple,black,san antonio dodge chrysler jeep,7750,7500,Wed May 27 2015 03:00:00,7500,-0.03333333333333333,Low,May 2015,2
Honda,Odyssey,EX-L,minivan,automatic,5fnrl38627b126249,ga,37,151851,beige,tan,carey paul honda,5950,6100,Tue May 26 2015 05:30:00,6100,0.02459016393442623,Low,May 2015,2
Hyundai,Accent,GLS,sedan,automatic,kmhcn46c17u073500,fl,34,59982,silver,gray,hyundai of new port richey,2850,3400,Thu May 28 2015 02:50:00,3400,0.16176470588235295,Medium,May 2015,2
Jeep,Grand Cherokee,SRT-8,suv,automatic,1j8hr78357c513164,tx,36,120189,silver,gray,pm standley motorcars,16950,18700,Wed May 27 2015 03:20:00,18700,0.09358288770053476,Low,May 2015,2
Infiniti,M35,Base,sedan,automatic,jnkay01e27m302964,az,24,132086,black,black,gm financial,8400,8600,Thu May 28 2015 05:00:00,8600,0.023255813953488372,Low,May 2015,2
Jeep,Patriot,Sport,suv,automatic,1j8ff28w87d396641,ny,37,113550,silver,gray,adk auto brokers inc,4975,3600,Thu May 28 2015 02:45:00,3600,-0.3819444444444444,Low,May 2015,2
Lexus,ES 350,Base,sedan,automatic,jthbj46g972137744,fl,19,79580,gray,gray,santander consumer,11350,10000,Thu Jun 04 2015 02:35:00,10000,-0.135,Low,June 2015,2
Kia,Spectra,EX,sedan,automatic,knafe121275469267,tx,19,153430,black,gray,d&m leasing,2000,2300,Wed May 27 2015 03:15:00,2300,0.13043478260869565,Medium,May 2015,2
Lincoln,Mark LT,Base,crew cab,automatic,5ltpw16517fj05818,tx,33,113183,black,black,crb auto finance,12150,10000,Thu May 28 2015 04:00:00,10000,-0.215,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,jtjbt20x670127285,nc,31,129639,silver,gray,hendrick bmw,13900,14200,Wed May 27 2015 07:00:00,14200,0.02112676056338028,Low,May 2015,2
Lexus,RX 400h,Base,suv,automatic,jtjhw31u872020173,wa,3,132384,black,black,lexus of bellevue,9150,12000,Wed May 27 2015 06:20:00,12000,0.2375,High,May 2015,2
Lexus,IS 250,Base,sedan,Unknown,jthck262175012147,nj,36,80469,silver,beige,sloane toyota of philadelphia,11750,11500,Wed May 27 2015 02:30:00,11500,-0.021739130434782608,Low,May 2015,2
Lexus,ES 350,Base,sedan,automatic,jthbj46g172092850,ca,35,162634,black,black,auto city sales/leasing,7175,6900,Thu May 28 2015 05:00:00,6900,-0.03985507246376811,Low,May 2015,2
Kia,Sedona,LX,minivan,automatic,kndmb233976138835,fl,28,139110,silver,gray,greenway chrysler jeep dodge inc,2400,2600,Tue May 26 2015 10:30:00,2600,0.07692307692307693,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,wdbrf52h57a918237,ca,22,93891,silver,gray,autobahn motors,7375,5000,Wed May 27 2015 05:30:00,5000,-0.475,Low,May 2015,2
Lexus,IS 250,Base,sedan,automatic,jthbk262x75037799,fl,21,88658,gold,beige,auto brokers of tampa bay inc,11300,10800,Thu May 28 2015 02:40:00,10800,-0.046296296296296294,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,jm3er293970140571,ga,25,104925,white,gray,innovative auto llc,4800,6000,Thu May 28 2015 03:00:00,6000,0.2,High,May 2015,2
Unknown,Unknown,Unknown,Unknown,Unknown,zamfe39a170029232,pa,21,54363,blue,red,national auto lenders inc,23400,22800,Fri May 29 2015 02:00:00,22800,-0.02631578947368421,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,jm1fe173070209881,tx,27,86941,red,black,jaguar houston north  land rover houston north,5700,6600,Thu May 28 2015 03:30:00,6600,0.13636363636363635,Medium,May 2015,2
Lincoln,MKX,Base,suv,Unknown,2lmdu88c87bj38039,ga,28,135607,black,black,tag financial services inc,7425,6000,Thu May 28 2015 03:00:00,6000,-0.2375,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,jm1cr29l670149681,ga,26,85546,gray,black,united consumer finance,5050,4900,Thu May 28 2015 03:00:00,4900,-0.030612244897959183,Low,May 2015,2
Lexus,ES 350,Base,sedan,Unknown,jthbj46g172102728,pa,28,87450,red,tan,prestige lexus,10700,9500,Thu Jun 11 2015 02:30:00,9500,-0.12631578947368421,Low,June 2015,2
Lexus,IS 250,Base,sedan,automatic,jthbk262475034056,fl,31,102383,black,black,treasure coast toyota of stuart,10450,9700,Thu May 28 2015 04:30:00,9700,-0.07731958762886598,Low,May 2015,2
Lincoln,MKX,Base,suv,automatic,2lmdu68cx7bj38760,ms,28,91720,beige,beige,fiserv/independent bank,10250,11000,Thu May 28 2015 03:30:00,11000,0.06818181818181818,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,jm1bk143671660769,fl,28,97171,gray,black,dt credit corporation,4800,5200,Fri May 29 2015 02:15:00,5200,0.07692307692307693,Low,May 2015,2
Lincoln,Navigator,Ultimate,suv,automatic,5lmfu27547lj03662,tx,36,105389,white,tan,texas direct auto,12900,12500,Thu May 28 2015 03:30:00,12500,-0.032,Low,May 2015,2
Unknown,Unknown,Unknown,Unknown,automatic,wdbrf52j67a918881,ga,33,103872,black,black,rbm of alpharetta smart center of alpharetta,6875,7700,Wed May 27 2015 03:00:00,7700,0.10714285714285714,Medium,May 2015,2
Mercedes-Benz,M-Class,ML350,suv,automatic,4jgbb86e07a243957,la,24,132998,black,black,richardson wholesale,10250,11200,Wed May 27 2015 03:30:00,11200,0.08482142857142858,Low,May 2015,2
Nissan,Murano,S,suv,automatic,jn8az08w57w661568,pa,41,71882,black,black,credit acceptance corp/vrs/southfield,8725,9000,Tue Jun 02 2015 02:30:00,9000,0.030555555555555555,Low,June 2015,2
Mercedes-Benz,CLS-Class,CLS550,sedan,automatic,wdddj72x07a091699,tx,42,77223,gray,black,pm standley motorcars,16650,18300,Wed May 27 2015 03:20:00,18300,0.09016393442622951,Low,May 2015,2
Mercedes-Benz,E-Class,E350,sedan,automatic,wdbuf56x97b101407,ca,36,110025,white,beige,remarketing by ge/manheim california,9425,10000,Wed May 27 2015 05:30:00,10000,0.0575,Low,May 2015,2
